UserID , Age , Gender , VRHeadset , Duration , MotionSickness , ImmersionLevel
1160 , 37 , Female , Oculus Rift , 17.26187303370974 , 10 , 4
1161 , 45 , Female , Oculus Rift , 41.51634489355675 , 9 , 5
1162 , 72 , Male , HTC Vive , 53.96505521975203 , 3 , 4
1163 , 15 , Female , HTC Vive , 50.36537304941703 , 6 , 3
1164 , 60 , Female , PlayStation VR , 39.82287503592761 , 1 , 4
1165 , 20 , Male , HTC Vive , 16.72664834158094 , 7 , 4
1166 , 72 , Female , PlayStation VR , 43.71876537217234 , 2 , 4
1167 , 81 , Male , HTC Vive , 12.188544397719353 , 4 , 3
1168 , 81 , Male , Oculus Rift , 31.651457372377266 , 7 , 2
1169 , 81 , Female , Oculus Rift , 15.134955959381296 , 4 , 1
1170 , 100 , Female , Oculus Rift , 48.89070317734266 , 5 , 1
1171 , 40 , Male , Oculus Rift , 8.091486020771935 , 9 , 1
1172 , 59 , Female , HTC Vive , 37.217757803091786 , 8 , 3
1173 , 80 , Male , Oculus Rift , 29.526315662818533 , 6 , 5
1174 , 21 , Male , HTC Vive , 15.61146180348355 , 8 , 5
1175 , 92 , Female , HTC Vive , 16.834489939301783 , 10 , 1
1176 , 67 , Male , PlayStation VR , 39.230270228722816 , 1 , 2
1177 , 69 , Female , Oculus Rift , 30.845861431919282 , 3 , 5
1178 , 96 , Male , PlayStation VR , 57.39138395015249 , 4 , 1
1179 , 67 , Female , Oculus Rift , 40.80076891130102 , 2 , 5
1180 , 59 , Female , Oculus Rift , 39.36011681759232 , 9 , 5
1181 , 71 , Female , HTC Vive , 54.8933327371584 , 5 , 3
1182 , 50 , Female , HTC Vive , 8.932296593230392 , 5 , 1
1183 , 89 , Female , Oculus Rift , 50.21386625728187 , 1 , 5
1184 , 75 , Male , PlayStation VR , 21.910071146094367 , 2 , 4
1185 , 86 , Male , Oculus Rift , 8.537686021659624 , 4 , 1
1186 , 20 , Female , Oculus Rift , 53.19640642731629 , 3 , 1
1187 , 68 , Male , Oculus Rift , 58.15570263905378 , 4 , 4
1188 , 97 , Male , PlayStation VR , 19.401371531883612 , 7 , 2
1189 , 86 , Female , PlayStation VR , 16.44533017578884 , 10 , 5
1190 , 10 , Female , PlayStation VR , 40.65565236551217 , 10 , 4
1191 , 94 , Female , Oculus Rift , 51.41741497783305 , 3 , 3
1192 , 47 , Female , PlayStation VR , 33.144981916449545 , 10 , 4
1193 , 58 , Female , Oculus Rift , 22.509701940576093 , 10 , 4
1194 , 20 , Male , PlayStation VR , 55.704222953726024 , 3 , 4
1195 , 68 , Female , Oculus Rift , 51.04772900225517 , 5 , 5
1196 , 60 , Female , Oculus Rift , 25.77441681941331 , 3 , 3
1197 , 86 , Male , HTC Vive , 23.645691713609978 , 5 , 5
1198 , 17 , Male , PlayStation VR , 27.42920239606321 , 4 , 2
1199 , 32 , Female , HTC Vive , 32.29884586577989 , 7 , 3
1200 , 81 , Male , PlayStation VR , 52.1017931482022 , 5 , 1
1201 , 22 , Male , PlayStation VR , 30.224067178969207 , 4 , 1
1202 , 35 , Female , HTC Vive , 46.71043970168472 , 3 , 2
1203 , 92 , Male , HTC Vive , 25.370035001121558 , 5 , 1
1204 , 41 , Male , HTC Vive , 13.772259692629241 , 8 , 3
1205 , 97 , Male , PlayStation VR , 44.247947209926835 , 3 , 3
1206 , 89 , Female , HTC Vive , 38.3400954093878 , 1 , 1
1207 , 30 , Male , HTC Vive , 46.364340682586274 , 3 , 1
1208 , 11 , Male , PlayStation VR , 21.0039167424234 , 4 , 1
1209 , 35 , Female , HTC Vive , 30.21886708708839 , 10 , 5
1210 , 20 , Female , HTC Vive , 20.979823200754538 , 9 , 1
1211 , 48 , Male , Oculus Rift , 37.21531597651244 , 6 , 4
1212 , 46 , Male , HTC Vive , 27.603779433946208 , 1 , 1
1213 , 49 , Female , Oculus Rift , 11.238560992195294 , 7 , 5
1214 , 55 , Male , Oculus Rift , 59.16499809272614 , 6 , 1
1215 , 44 , Male , HTC Vive , 30.570186382654434 , 3 , 1
1216 , 33 , Female , Oculus Rift , 11.926548984742318 , 7 , 4
1217 , 11 , Female , PlayStation VR , 55.37966516345234 , 4 , 1
1218 , 91 , Male , Oculus Rift , 52.59146948895833 , 9 , 2
1219 , 53 , Male , PlayStation VR , 55.721198749241935 , 10 , 1
1220 , 77 , Male , PlayStation VR , 8.528925697952648 , 2 , 4
1221 , 45 , Female , HTC Vive , 21.81357214668104 , 5 , 3
1222 , 64 , Male , HTC Vive , 14.329117964091028 , 10 , 1
1223 , 18 , Female , HTC Vive , 11.060028880210973 , 10 , 4
1224 , 57 , Male , HTC Vive , 28.10038643107098 , 9 , 1
1225 , 100 , Male , PlayStation VR , 10.307612765050745 , 6 , 3
1226 , 17 , Female , HTC Vive , 34.00421856027116 , 3 , 1
1227 , 16 , Female , PlayStation VR , 11.110750649123094 , 6 , 4
1228 , 31 , Male , HTC Vive , 44.273447421715716 , 10 , 1
1229 , 39 , Female , PlayStation VR , 21.54026062379227 , 2 , 3
1230 , 68 , Female , Oculus Rift , 21.772058769500575 , 3 , 1
1231 , 14 , Female , PlayStation VR , 14.813131253834696 , 5 , 1
1232 , 32 , Male , PlayStation VR , 21.06002287380563 , 4 , 1
1233 , 18 , Male , HTC Vive , 14.328526690421844 , 1 , 5
1234 , 10 , Female , HTC Vive , 50.45246873913105 , 5 , 5
1235 , 54 , Male , HTC Vive , 19.26425297792557 , 2 , 1
1236 , 89 , Male , HTC Vive , 41.34000763801125 , 10 , 2
1237 , 46 , Male , HTC Vive , 14.789892528524708 , 7 , 5
1238 , 68 , Male , HTC Vive , 28.836342872081545 , 2 , 2
1239 , 30 , Female , PlayStation VR , 36.321082294873754 , 4 , 2
1240 , 86 , Male , PlayStation VR , 20.741572369216854 , 6 , 4
1241 , 21 , Male , Oculus Rift , 30.095600024654097 , 9 , 4
1242 , 35 , Male , Oculus Rift , 36.193952480987164 , 2 , 1
1243 , 10 , Female , PlayStation VR , 48.974197941669445 , 3 , 4
1244 , 73 , Male , HTC Vive , 35.66074784928279 , 2 , 3
1245 , 73 , Male , PlayStation VR , 19.17242924055378 , 9 , 4
1246 , 82 , Female , Oculus Rift , 59.49556328382162 , 7 , 2
1247 , 65 , Female , Oculus Rift , 26.729330773061072 , 1 , 3
1248 , 77 , Female , PlayStation VR , 17.580554206884784 , 9 , 1
1249 , 80 , Male , PlayStation VR , 53.89037656262607 , 9 , 3
1250 , 95 , Male , HTC Vive , 33.75899816109431 , 8 , 2
1251 , 42 , Female , PlayStation VR , 25.636504291001565 , 4 , 2
1252 , 25 , Male , PlayStation VR , 12.449183175226011 , 1 , 1
1253 , 90 , Female , Oculus Rift , 45.439975509169095 , 1 , 2
1254 , 17 , Female , PlayStation VR , 47.938884178442336 , 10 , 2
1255 , 74 , Female , HTC Vive , 5.879895064411367 , 7 , 3
1256 , 39 , Female , PlayStation VR , 24.021248071754663 , 4 , 5
1257 , 89 , Male , PlayStation VR , 28.518206596710044 , 9 , 4
1258 , 94 , Male , PlayStation VR , 9.249570886220543 , 8 , 5
1259 , 54 , Female , HTC Vive , 33.919301279738406 , 6 , 5
1260 , 98 , Female , Oculus Rift , 30.93546064282625 , 3 , 5
1261 , 22 , Male , PlayStation VR , 17.249373251204393 , 6 , 2
1262 , 55 , Male , HTC Vive , 57.76489571022102 , 9 , 1
1263 , 15 , Male , PlayStation VR , 10.407302699960727 , 9 , 2
1264 , 91 , Female , HTC Vive , 33.483325313285896 , 3 , 1
1265 , 51 , Female , HTC Vive , 11.774541540085846 , 8 , 4
1266 , 13 , Female , Oculus Rift , 53.547034224746525 , 10 , 4
1267 , 22 , Female , HTC Vive , 28.531772093261843 , 9 , 3
1268 , 43 , Male , HTC Vive , 48.55763097777882 , 6 , 1
1269 , 19 , Male , PlayStation VR , 16.958285189616227 , 6 , 4
1270 , 27 , Female , Oculus Rift , 36.04471412056751 , 7 , 5
1271 , 93 , Female , Oculus Rift , 7.97780468231133 , 9 , 3
1272 , 88 , Female , HTC Vive , 37.91125843577666 , 3 , 5
1273 , 16 , Male , Oculus Rift , 31.567740982046907 , 6 , 4
1274 , 59 , Female , PlayStation VR , 49.97045182001416 , 4 , 1
1275 , 87 , Male , PlayStation VR , 16.504237794847285 , 10 , 3
1276 , 93 , Male , PlayStation VR , 11.370314150625141 , 8 , 2
1277 , 79 , Female , PlayStation VR , 57.44544821413863 , 3 , 3
1278 , 27 , Female , HTC Vive , 58.099050745494154 , 9 , 5
1279 , 57 , Male , Oculus Rift , 27.946558563115275 , 2 , 5
1280 , 25 , Male , HTC Vive , 31.976206464177594 , 5 , 4
1281 , 28 , Female , PlayStation VR , 22.19777827812493 , 3 , 2
1282 , 75 , Male , HTC Vive , 56.78179605391385 , 7 , 5
1283 , 62 , Male , Oculus Rift , 39.42497653931104 , 2 , 2
1284 , 87 , Male , Oculus Rift , 10.818977478470565 , 6 , 3
1285 , 85 , Male , Oculus Rift , 5.6642329851616555 , 3 , 1
1286 , 66 , Male , HTC Vive , 31.110909838873532 , 3 , 4
1287 , 42 , Female , HTC Vive , 6.4619641307945965 , 1 , 1
1288 , 15 , Female , PlayStation VR , 18.964170779678476 , 6 , 2
1289 , 31 , Female , HTC Vive , 44.57852839853815 , 9 , 3
1290 , 48 , Female , Oculus Rift , 19.487453295591408 , 5 , 5
1291 , 99 , Male , Oculus Rift , 27.257970705357415 , 10 , 1
1292 , 59 , Male , Oculus Rift , 18.389191148321856 , 3 , 5
1293 , 77 , Male , Oculus Rift , 59.1351857346446 , 1 , 1
1294 , 89 , Female , Oculus Rift , 44.10627372094192 , 9 , 2
1295 , 56 , Female , PlayStation VR , 10.781420311108567 , 7 , 5
1296 , 66 , Male , HTC Vive , 44.53237148518282 , 10 , 3
1297 , 99 , Male , PlayStation VR , 27.50813292809734 , 8 , 1
1298 , 98 , Female , HTC Vive , 20.512294134364332 , 3 , 1
1299 , 79 , Female , Oculus Rift , 53.53523914576854 , 6 , 2
1300 , 50 , Female , Oculus Rift , 21.29665681645325 , 5 , 1
1301 , 82 , Female , Oculus Rift , 24.97600873249513 , 6 , 3
1302 , 93 , Male , Oculus Rift , 11.066372740039824 , 7 , 3
1303 , 97 , Female , HTC Vive , 46.925020240281306 , 2 , 2
1304 , 91 , Female , HTC Vive , 10.649216051198 , 7 , 2
1305 , 27 , Female , PlayStation VR , 41.59822419248327 , 5 , 4
1306 , 30 , Female , PlayStation VR , 15.894617531019856 , 3 , 4
1307 , 72 , Male , Oculus Rift , 59.72838870917332 , 5 , 1
1308 , 65 , Female , Oculus Rift , 45.99925221877256 , 7 , 3
1309 , 97 , Male , PlayStation VR , 39.63794044146701 , 8 , 1
1310 , 21 , Male , Oculus Rift , 42.04348787974805 , 1 , 2
1311 , 95 , Female , PlayStation VR , 40.15376689407198 , 4 , 3
1312 , 36 , Male , Oculus Rift , 39.759889227251286 , 4 , 4
1313 , 86 , Male , Oculus Rift , 28.948920953137502 , 7 , 2
1314 , 79 , Male , Oculus Rift , 47.80222555944171 , 7 , 2
1315 , 75 , Female , HTC Vive , 47.389198686858805 , 1 , 3
1316 , 42 , Male , Oculus Rift , 22.594276300296556 , 7 , 2
1317 , 17 , Male , HTC Vive , 37.79572970074144 , 2 , 1
1318 , 65 , Female , HTC Vive , 24.469761362428066 , 1 , 1
1319 , 21 , Female , HTC Vive , 57.04737510857415 , 6 , 1
1320 , 43 , Male , PlayStation VR , 33.60369278024719 , 7 , 5
1321 , 80 , Male , PlayStation VR , 48.905146950505646 , 5 , 5
1322 , 15 , Male , PlayStation VR , 59.923044725826905 , 9 , 1
1323 , 90 , Male , PlayStation VR , 19.575890397486173 , 5 , 1
1324 , 89 , Female , PlayStation VR , 34.587813849914845 , 6 , 3
1325 , 82 , Female , Oculus Rift , 47.826140524962035 , 8 , 1
1326 , 39 , Male , HTC Vive , 9.401497677561435 , 10 , 4
1327 , 67 , Male , Oculus Rift , 21.604609081004504 , 10 , 3
1328 , 19 , Female , PlayStation VR , 24.924692145905368 , 10 , 5
1329 , 69 , Female , Oculus Rift , 34.87350722042238 , 7 , 5
1330 , 21 , Female , HTC Vive , 50.96421207904249 , 4 , 1
1331 , 71 , Female , PlayStation VR , 25.042886831020283 , 3 , 5
1332 , 73 , Male , PlayStation VR , 14.218656953907923 , 1 , 5
1333 , 32 , Female , Oculus Rift , 13.237690159189784 , 7 , 4
1334 , 49 , Female , HTC Vive , 50.104854701087 , 5 , 3
1335 , 44 , Male , Oculus Rift , 40.88455030632241 , 7 , 3
1336 , 22 , Female , Oculus Rift , 35.220953717090225 , 8 , 2
1337 , 69 , Male , Oculus Rift , 33.44940130963255 , 3 , 3
1338 , 76 , Male , HTC Vive , 25.98472914853783 , 9 , 5
1339 , 85 , Male , HTC Vive , 25.073331685102467 , 5 , 2
1340 , 100 , Female , Oculus Rift , 23.33840743553018 , 9 , 5
1341 , 89 , Male , PlayStation VR , 15.03404736973539 , 1 , 4
1342 , 57 , Female , Oculus Rift , 59.45680060966612 , 9 , 4
1343 , 70 , Female , Oculus Rift , 53.321396517113804 , 6 , 1
1344 , 75 , Female , PlayStation VR , 15.691742406283764 , 5 , 2
1345 , 50 , Female , HTC Vive , 43.72401380803691 , 8 , 2
1346 , 78 , Female , HTC Vive , 13.331946651851117 , 8 , 5
1347 , 32 , Male , PlayStation VR , 48.59647113253452 , 1 , 1
1348 , 99 , Female , HTC Vive , 29.779452443507516 , 2 , 5
1349 , 58 , Male , Oculus Rift , 55.28818189278745 , 8 , 4
1350 , 45 , Female , Oculus Rift , 25.984978095705756 , 7 , 2
1351 , 81 , Male , HTC Vive , 40.56116377011542 , 6 , 4
1352 , 54 , Male , PlayStation VR , 34.792739211925834 , 7 , 4
1353 , 89 , Male , Oculus Rift , 16.52118272616932 , 8 , 3
1354 , 16 , Male , PlayStation VR , 40.578640689293394 , 3 , 2
1355 , 95 , Male , HTC Vive , 28.594804813626006 , 9 , 5
1356 , 34 , Male , HTC Vive , 51.90579523349005 , 8 , 3
1357 , 24 , Female , HTC Vive , 19.92289315889207 , 10 , 1
1358 , 51 , Male , HTC Vive , 28.417921312186024 , 8 , 4
1359 , 24 , Female , HTC Vive , 13.030411432884618 , 7 , 3
1360 , 22 , Female , HTC Vive , 53.681885458245524 , 9 , 3
1361 , 97 , Male , Oculus Rift , 55.160403377352644 , 5 , 1
1362 , 59 , Female , PlayStation VR , 12.772704120043505 , 4 , 1
1363 , 85 , Male , Oculus Rift , 51.84387852843157 , 7 , 4
1364 , 30 , Female , PlayStation VR , 43.488343789975126 , 1 , 1
1365 , 82 , Female , Oculus Rift , 26.76692979388921 , 10 , 3
1366 , 94 , Female , HTC Vive , 44.72831603691605 , 10 , 4
1367 , 15 , Male , Oculus Rift , 25.196343261873807 , 2 , 1
1368 , 46 , Male , Oculus Rift , 16.853342034397624 , 7 , 1
1369 , 43 , Female , Oculus Rift , 56.62492009812038 , 3 , 5
1370 , 54 , Female , HTC Vive , 52.94240570402527 , 6 , 2
1371 , 88 , Male , HTC Vive , 59.97078341099154 , 5 , 1
1372 , 12 , Female , Oculus Rift , 22.03664238901026 , 9 , 5
1373 , 45 , Female , HTC Vive , 35.32470059247909 , 2 , 1
1374 , 33 , Male , PlayStation VR , 51.867959089006746 , 4 , 2
1375 , 100 , Female , Oculus Rift , 16.513580790562145 , 5 , 4
1376 , 34 , Male , PlayStation VR , 49.06540630259348 , 3 , 2
1377 , 22 , Male , Oculus Rift , 7.66867773726162 , 7 , 1
1378 , 39 , Male , Oculus Rift , 36.82288286691895 , 2 , 4
1379 , 17 , Female , Oculus Rift , 6.024967589261889 , 7 , 4
1380 , 42 , Female , PlayStation VR , 39.18175657328363 , 1 , 4
1381 , 29 , Female , PlayStation VR , 54.51531759339535 , 6 , 2
1382 , 76 , Male , PlayStation VR , 44.534409532562734 , 2 , 2
1383 , 73 , Female , PlayStation VR , 29.92666105755712 , 4 , 5
1384 , 22 , Female , HTC Vive , 28.1581780750638 , 6 , 2
1385 , 74 , Male , PlayStation VR , 12.288412134472804 , 9 , 1
1386 , 28 , Female , Oculus Rift , 42.6722303503735 , 10 , 5
1387 , 32 , Male , PlayStation VR , 18.96766584976293 , 3 , 4
1388 , 25 , Male , Oculus Rift , 36.906001334256565 , 8 , 4
1389 , 65 , Male , Oculus Rift , 11.819181779834652 , 8 , 2
1390 , 47 , Female , Oculus Rift , 5.911465661179189 , 5 , 1
1391 , 22 , Female , PlayStation VR , 25.962035515034174 , 3 , 1
1392 , 50 , Male , HTC Vive , 55.215523598901484 , 8 , 5
1393 , 45 , Male , Oculus Rift , 31.645230321881755 , 7 , 3
1394 , 46 , Male , HTC Vive , 21.701573267431222 , 9 , 1
1395 , 40 , Male , Oculus Rift , 50.72140561299567 , 2 , 2
1396 , 89 , Male , Oculus Rift , 19.091825183447785 , 8 , 3
1397 , 52 , Female , PlayStation VR , 24.060976002790014 , 5 , 4
1398 , 72 , Male , PlayStation VR , 37.535797174750186 , 3 , 4
1399 , 69 , Female , PlayStation VR , 13.224899528383446 , 9 , 5
1400 , 78 , Male , HTC Vive , 11.918858240130167 , 3 , 1
1401 , 88 , Male , PlayStation VR , 7.316657078961086 , 3 , 5
1402 , 95 , Male , HTC Vive , 55.172636169595926 , 9 , 5
1403 , 59 , Female , HTC Vive , 17.057654465146058 , 1 , 1
1404 , 53 , Female , PlayStation VR , 18.05744821619104 , 9 , 5
1405 , 89 , Female , HTC Vive , 44.31097156914264 , 7 , 5
1406 , 97 , Female , Oculus Rift , 30.70347111884203 , 10 , 2
1407 , 13 , Female , Oculus Rift , 55.680359178654925 , 2 , 5
1408 , 55 , Male , HTC Vive , 28.617976916951726 , 3 , 4
1409 , 37 , Male , PlayStation VR , 34.047257123625414 , 10 , 1
1410 , 37 , Female , PlayStation VR , 18.602671786138732 , 5 , 3
1411 , 39 , Male , Oculus Rift , 49.603080022069705 , 5 , 1
1412 , 93 , Male , HTC Vive , 10.71742670692607 , 10 , 1
1413 , 70 , Male , Oculus Rift , 28.2808517721921 , 7 , 5
1414 , 81 , Male , Oculus Rift , 12.177342041647506 , 1 , 4
1415 , 17 , Female , Oculus Rift , 47.903461879030694 , 5 , 1
1416 , 43 , Female , HTC Vive , 33.35920845314077 , 10 , 3
1417 , 76 , Female , PlayStation VR , 30.371528419111 , 10 , 1
1418 , 36 , Male , HTC Vive , 11.96737670578824 , 7 , 5
1419 , 65 , Female , HTC Vive , 23.781833091794226 , 10 , 1
1420 , 16 , Female , HTC Vive , 13.129378750357676 , 7 , 2
1421 , 92 , Male , Oculus Rift , 19.14683271222869 , 4 , 4
1422 , 38 , Male , HTC Vive , 28.79231572038256 , 1 , 4
1423 , 64 , Female , Oculus Rift , 33.10514819346436 , 9 , 4
1424 , 55 , Female , PlayStation VR , 22.410281805514103 , 5 , 3
1425 , 48 , Male , HTC Vive , 29.343188440406486 , 4 , 1
1426 , 35 , Female , HTC Vive , 52.10794310770513 , 10 , 1
1427 , 91 , Female , Oculus Rift , 39.8644480358094 , 1 , 3
1428 , 59 , Male , PlayStation VR , 27.1592515557152 , 1 , 2
1429 , 42 , Female , Oculus Rift , 44.20335927767743 , 1 , 4
1430 , 39 , Female , Oculus Rift , 17.450598894297215 , 7 , 2
1431 , 40 , Female , Oculus Rift , 40.19767593875938 , 6 , 1
1432 , 35 , Male , PlayStation VR , 56.82606687975927 , 6 , 2
1433 , 59 , Female , HTC Vive , 36.49929322472102 , 10 , 4
1434 , 97 , Male , PlayStation VR , 7.758546683699661 , 4 , 5
1435 , 32 , Female , PlayStation VR , 39.167212528557975 , 5 , 2
1436 , 10 , Female , Oculus Rift , 40.219805481337666 , 8 , 1
1437 , 28 , Female , PlayStation VR , 37.00802583378068 , 6 , 5
1438 , 74 , Female , PlayStation VR , 7.629090672379051 , 1 , 3
1439 , 63 , Female , HTC Vive , 36.33468705462393 , 10 , 5
1440 , 28 , Male , HTC Vive , 24.064552815366973 , 10 , 5
1441 , 73 , Male , PlayStation VR , 42.158964790205324 , 6 , 3
1442 , 55 , Male , HTC Vive , 28.921756110949325 , 9 , 5
1443 , 94 , Male , HTC Vive , 51.999544476070554 , 8 , 4
1444 , 41 , Female , HTC Vive , 50.69772649005522 , 9 , 4
1445 , 41 , Male , PlayStation VR , 28.54274391447136 , 2 , 2
1446 , 52 , Male , PlayStation VR , 56.38912930287331 , 10 , 2
1447 , 94 , Female , Oculus Rift , 44.72720299256096 , 6 , 4
1448 , 90 , Female , HTC Vive , 46.37464354184603 , 8 , 5
1449 , 98 , Female , HTC Vive , 11.711663605050287 , 7 , 5
1450 , 46 , Female , HTC Vive , 14.193303241912801 , 8 , 3
1451 , 100 , Male , HTC Vive , 19.157334153366953 , 8 , 5
1452 , 96 , Female , HTC Vive , 14.618203946190404 , 3 , 4
1453 , 37 , Male , Oculus Rift , 29.151509858669606 , 1 , 3
1454 , 99 , Female , PlayStation VR , 45.72240663866162 , 7 , 5
1455 , 14 , Male , PlayStation VR , 50.50296150869342 , 8 , 5
1456 , 37 , Male , Oculus Rift , 47.43549954581911 , 3 , 4
1457 , 92 , Female , Oculus Rift , 49.59248186239841 , 3 , 4
1458 , 82 , Male , Oculus Rift , 45.07886177732775 , 2 , 2
1459 , 28 , Male , HTC Vive , 32.056131075506826 , 7 , 2
1460 , 96 , Male , PlayStation VR , 25.234724907814375 , 3 , 2
1461 , 32 , Male , Oculus Rift , 53.457612565640716 , 3 , 1
1462 , 45 , Female , PlayStation VR , 27.19544766930838 , 7 , 5
1463 , 60 , Male , Oculus Rift , 37.966903661951285 , 7 , 3
1464 , 48 , Female , Oculus Rift , 23.043466172116524 , 8 , 3
1465 , 58 , Female , PlayStation VR , 49.095366268061106 , 9 , 3
1466 , 78 , Male , Oculus Rift , 49.8781149154226 , 2 , 2
1467 , 33 , Female , HTC Vive , 50.965952295784994 , 8 , 4
1468 , 11 , Male , HTC Vive , 15.165293880407276 , 7 , 5
1469 , 75 , Male , PlayStation VR , 45.54039135863872 , 2 , 2
1470 , 35 , Female , HTC Vive , 15.950341429065542 , 10 , 1
1471 , 59 , Female , HTC Vive , 20.964674415716082 , 8 , 3
1472 , 44 , Female , PlayStation VR , 40.75133708461021 , 6 , 2
1473 , 30 , Male , HTC Vive , 7.627624065343486 , 6 , 5
1474 , 18 , Male , PlayStation VR , 5.815488367121378 , 5 , 2
1475 , 100 , Female , HTC Vive , 34.81496133174339 , 3 , 1
1476 , 83 , Male , Oculus Rift , 54.57126007071548 , 2 , 3
1477 , 54 , Female , HTC Vive , 34.30873514854001 , 8 , 1
1478 , 57 , Male , PlayStation VR , 55.78851956402253 , 3 , 3
1479 , 22 , Female , Oculus Rift , 13.119066729708214 , 2 , 1
1480 , 14 , Female , HTC Vive , 9.402263414853108 , 6 , 4
1481 , 69 , Male , PlayStation VR , 28.056643272707376 , 6 , 5
1482 , 23 , Female , HTC Vive , 45.35330962082369 , 6 , 4
1483 , 93 , Female , Oculus Rift , 32.053741191922654 , 6 , 4
1484 , 30 , Male , HTC Vive , 58.84106967095394 , 6 , 5
1485 , 85 , Male , PlayStation VR , 6.4020673294790775 , 9 , 1
1486 , 31 , Female , PlayStation VR , 12.190055758382197 , 6 , 3
1487 , 84 , Female , HTC Vive , 35.67537698085393 , 7 , 3
1488 , 56 , Female , PlayStation VR , 19.376874849007898 , 4 , 2
1489 , 64 , Male , PlayStation VR , 19.407038461036393 , 7 , 2
1490 , 67 , Female , PlayStation VR , 45.734143821952294 , 1 , 4
1491 , 43 , Male , HTC Vive , 30.227468973654247 , 5 , 3
1492 , 45 , Female , HTC Vive , 41.692539223092986 , 10 , 3
1493 , 54 , Female , HTC Vive , 51.740693280563434 , 3 , 1
1494 , 77 , Male , PlayStation VR , 13.741449459360568 , 1 , 1
1495 , 18 , Female , HTC Vive , 48.94403214521388 , 1 , 5
1496 , 57 , Female , Oculus Rift , 15.895781661486447 , 7 , 1
1497 , 30 , Male , Oculus Rift , 38.6434010064055 , 1 , 1
1498 , 39 , Female , PlayStation VR , 15.207811061483428 , 4 , 1
1499 , 38 , Female , HTC Vive , 43.79690081352197 , 7 , 3
1500 , 98 , Male , PlayStation VR , 16.516035440319484 , 3 , 2
1501 , 22 , Female , Oculus Rift , 34.233645417155614 , 1 , 5
1502 , 70 , Male , PlayStation VR , 9.0512253216075 , 4 , 2
1503 , 92 , Female , Oculus Rift , 52.00207952382694 , 10 , 4
1504 , 38 , Female , Oculus Rift , 32.59229684845616 , 9 , 2
1505 , 54 , Male , Oculus Rift , 15.209539434436946 , 9 , 3
1506 , 100 , Male , HTC Vive , 11.36112764507382 , 2 , 1
1507 , 10 , Female , PlayStation VR , 19.401136206510717 , 8 , 5
1508 , 95 , Female , PlayStation VR , 46.4481557949369 , 8 , 3
1509 , 51 , Male , Oculus Rift , 11.417149926607982 , 10 , 3
1510 , 39 , Female , HTC Vive , 38.045233774219774 , 5 , 1
1511 , 19 , Male , Oculus Rift , 56.471654585741575 , 6 , 2
1512 , 33 , Female , HTC Vive , 10.556511654012272 , 1 , 4
1513 , 86 , Male , Oculus Rift , 53.56993572742627 , 1 , 1
1514 , 44 , Female , PlayStation VR , 32.661550738667614 , 5 , 2
1515 , 12 , Female , PlayStation VR , 31.84968720325324 , 7 , 1
1516 , 10 , Female , HTC Vive , 49.42599031648503 , 6 , 3
1517 , 81 , Male , HTC Vive , 44.05045556721377 , 1 , 1
1518 , 21 , Male , Oculus Rift , 26.692236799862002 , 10 , 5
1519 , 57 , Male , PlayStation VR , 8.294515035621718 , 3 , 3
1520 , 40 , Male , Oculus Rift , 47.04189085065871 , 9 , 1
1521 , 67 , Female , HTC Vive , 37.95029002497769 , 2 , 3
1522 , 47 , Male , Oculus Rift , 52.547029171695414 , 2 , 1
1523 , 85 , Female , HTC Vive , 36.16520181489668 , 10 , 2
1524 , 74 , Female , HTC Vive , 59.85630331933591 , 3 , 2
1525 , 45 , Female , Oculus Rift , 27.450269430993487 , 9 , 4
1526 , 70 , Male , Oculus Rift , 11.892425445486225 , 6 , 1
1527 , 26 , Female , Oculus Rift , 16.784289678862315 , 5 , 3
1528 , 73 , Male , HTC Vive , 10.124003387134339 , 1 , 1
1529 , 41 , Male , PlayStation VR , 8.531963736368809 , 3 , 2
1530 , 69 , Female , PlayStation VR , 21.41628367657092 , 6 , 2
1531 , 67 , Female , HTC Vive , 31.499776039974073 , 2 , 1
1532 , 10 , Male , PlayStation VR , 53.68722891556576 , 5 , 3
1533 , 85 , Female , PlayStation VR , 52.72704782854199 , 10 , 3
1534 , 100 , Male , Oculus Rift , 28.083308850222075 , 2 , 5
1535 , 37 , Female , HTC Vive , 9.645180751931964 , 3 , 4
1536 , 12 , Female , HTC Vive , 26.958033142446425 , 5 , 1
1537 , 79 , Male , Oculus Rift , 21.455085974076177 , 4 , 4
1538 , 44 , Female , Oculus Rift , 48.408528253635 , 9 , 2
1539 , 78 , Male , Oculus Rift , 51.6935528287229 , 8 , 2
1540 , 66 , Female , HTC Vive , 20.937881583625533 , 5 , 3
1541 , 98 , Female , PlayStation VR , 56.83913673002461 , 6 , 3
1542 , 29 , Male , PlayStation VR , 44.867652225958714 , 2 , 3
1543 , 73 , Male , PlayStation VR , 28.772863481789862 , 10 , 3
1544 , 47 , Male , Oculus Rift , 57.35655375315207 , 5 , 3
1545 , 23 , Male , HTC Vive , 48.99728434651196 , 2 , 4
1546 , 19 , Female , PlayStation VR , 27.1956893215389 , 7 , 3
1547 , 62 , Female , PlayStation VR , 20.89247735672442 , 2 , 4
1548 , 80 , Female , PlayStation VR , 25.97261233334062 , 10 , 4
1549 , 88 , Male , Oculus Rift , 26.40242727723104 , 4 , 2
1550 , 25 , Female , HTC Vive , 22.052242386573425 , 4 , 3
