UserID , Age , Gender , VRHeadset , Duration , MotionSickness , ImmersionLevel
1176 , 77 , Male , HTC Vive , 25.296410643141655 , 8 , 3
1177 , 53 , Male , HTC Vive , 56.311172715653726 , 6 , 3
1178 , 78 , Female , HTC Vive , 36.760667404385515 , 5 , 5
1179 , 84 , Male , Oculus Rift , 48.45206902161951 , 1 , 4
1180 , 23 , Female , PlayStation VR , 50.37037018739217 , 7 , 5
1181 , 27 , Female , HTC Vive , 51.50620717381809 , 1 , 2
1182 , 65 , Female , HTC Vive , 37.755159924059356 , 4 , 1
1183 , 68 , Male , HTC Vive , 56.4710902312578 , 8 , 5
1184 , 48 , Male , Oculus Rift , 59.187416592904384 , 9 , 4
1185 , 92 , Female , HTC Vive , 33.358183303834835 , 7 , 1
1186 , 97 , Male , HTC Vive , 49.22783080481952 , 1 , 3
1187 , 33 , Female , HTC Vive , 42.38607642792715 , 9 , 4
1188 , 93 , Male , HTC Vive , 14.44769313122854 , 10 , 4
1189 , 46 , Male , PlayStation VR , 21.617529470274434 , 7 , 3
1190 , 53 , Male , Oculus Rift , 10.99711027032216 , 8 , 5
1191 , 32 , Male , PlayStation VR , 54.63788577129116 , 4 , 4
1192 , 65 , Male , HTC Vive , 30.06863796150195 , 5 , 3
1193 , 98 , Male , PlayStation VR , 33.4645717482855 , 2 , 1
1194 , 56 , Male , Oculus Rift , 45.651421108405714 , 10 , 1
1195 , 51 , Female , HTC Vive , 46.656287658664425 , 10 , 5
1196 , 19 , Male , HTC Vive , 17.80064535222473 , 2 , 4
1197 , 67 , Female , PlayStation VR , 54.641080207714914 , 1 , 2
1198 , 95 , Male , PlayStation VR , 22.727190587878972 , 1 , 3
1199 , 39 , Female , PlayStation VR , 35.82334574449519 , 4 , 2
1200 , 98 , Female , HTC Vive , 34.989694288398056 , 5 , 5
1201 , 81 , Male , Oculus Rift , 7.251250222894393 , 5 , 2
1202 , 54 , Male , Oculus Rift , 21.791751142604348 , 6 , 5
1203 , 70 , Female , PlayStation VR , 7.310074913739375 , 4 , 3
1204 , 92 , Male , Oculus Rift , 39.11706033638388 , 7 , 4
1205 , 22 , Female , PlayStation VR , 30.22049890685411 , 1 , 5
1206 , 50 , Female , PlayStation VR , 51.634200795938916 , 1 , 1
1207 , 52 , Male , Oculus Rift , 20.670528796578466 , 10 , 3
1208 , 36 , Female , HTC Vive , 42.42283437830931 , 1 , 4
1209 , 78 , Female , HTC Vive , 13.94957833272437 , 7 , 2
1210 , 96 , Female , HTC Vive , 36.70491112060933 , 10 , 1
1211 , 92 , Female , Oculus Rift , 43.07945039258806 , 9 , 4
1212 , 44 , Female , Oculus Rift , 6.897470435819514 , 4 , 1
1213 , 48 , Female , Oculus Rift , 53.62573967680945 , 10 , 2
1214 , 94 , Male , HTC Vive , 51.30582543124311 , 1 , 2
1215 , 95 , Male , PlayStation VR , 31.22761709055503 , 8 , 3
1216 , 46 , Female , Oculus Rift , 23.560072384938962 , 4 , 3
1217 , 66 , Male , PlayStation VR , 57.34520638458045 , 9 , 2
1218 , 84 , Female , HTC Vive , 7.20693898459666 , 3 , 4
1219 , 60 , Male , Oculus Rift , 7.618949658651765 , 6 , 3
1220 , 92 , Female , Oculus Rift , 19.640800248860103 , 10 , 3
1221 , 63 , Male , Oculus Rift , 52.851316016546164 , 8 , 4
1222 , 81 , Female , HTC Vive , 50.06451175308403 , 1 , 3
1223 , 68 , Male , PlayStation VR , 6.131334151964414 , 2 , 2
1224 , 71 , Male , PlayStation VR , 46.95995919416623 , 5 , 1
1225 , 62 , Female , PlayStation VR , 43.24218281266488 , 2 , 2
1226 , 97 , Female , PlayStation VR , 10.125270304252215 , 2 , 1
1227 , 64 , Male , PlayStation VR , 54.90249958002115 , 9 , 2
1228 , 69 , Female , HTC Vive , 25.730049154653095 , 2 , 4
1229 , 38 , Male , PlayStation VR , 45.828809869637894 , 9 , 2
1230 , 43 , Male , PlayStation VR , 16.14244176423359 , 2 , 3
1231 , 51 , Female , HTC Vive , 53.98584345539802 , 5 , 5
1232 , 91 , Female , Oculus Rift , 23.077954941145414 , 8 , 2
1233 , 58 , Female , Oculus Rift , 53.42193476607832 , 7 , 2
1234 , 85 , Female , HTC Vive , 27.03649648417901 , 2 , 3
1235 , 89 , Female , Oculus Rift , 11.272871743540247 , 5 , 5
1236 , 99 , Male , Oculus Rift , 14.594152194444357 , 4 , 4
1237 , 39 , Male , PlayStation VR , 11.045010980514173 , 10 , 5
1238 , 42 , Female , Oculus Rift , 47.685578043103284 , 2 , 1
1239 , 58 , Male , Oculus Rift , 37.49893833413118 , 2 , 3
1240 , 51 , Male , Oculus Rift , 14.78768603818911 , 6 , 2
1241 , 86 , Female , PlayStation VR , 27.80034578666286 , 3 , 5
1242 , 83 , Male , Oculus Rift , 56.740774945473234 , 6 , 3
1243 , 63 , Female , PlayStation VR , 38.23813563247424 , 2 , 1
1244 , 59 , Male , PlayStation VR , 32.29398633892882 , 3 , 1
1245 , 39 , Female , Oculus Rift , 7.17184636130119 , 1 , 5
1246 , 81 , Male , Oculus Rift , 52.02156193508691 , 8 , 5
1247 , 46 , Female , Oculus Rift , 7.73524856365821 , 1 , 2
1248 , 95 , Male , HTC Vive , 54.01572990125856 , 7 , 5
1249 , 92 , Female , Oculus Rift , 30.820859685689406 , 10 , 1
1250 , 93 , Female , HTC Vive , 59.9228231691507 , 7 , 1
1251 , 68 , Male , HTC Vive , 5.144075512576249 , 6 , 5
1252 , 88 , Male , HTC Vive , 47.629104384632946 , 2 , 2
1253 , 93 , Male , Oculus Rift , 15.890422872607191 , 5 , 4
1254 , 87 , Male , PlayStation VR , 41.41905331177965 , 6 , 3
1255 , 71 , Female , Oculus Rift , 44.45158490470359 , 1 , 3
1256 , 34 , Male , Oculus Rift , 30.332057126053726 , 7 , 5
1257 , 76 , Female , PlayStation VR , 20.76878735531315 , 8 , 3
1258 , 46 , Female , PlayStation VR , 34.21064916702799 , 8 , 1
1259 , 44 , Male , HTC Vive , 34.72511999136229 , 6 , 2
1260 , 49 , Female , Oculus Rift , 46.56313196213476 , 6 , 4
1261 , 85 , Male , Oculus Rift , 12.925211432111587 , 9 , 1
1262 , 61 , Female , HTC Vive , 28.738261153780506 , 10 , 2
1263 , 39 , Female , PlayStation VR , 33.73731194702696 , 8 , 2
1264 , 24 , Male , Oculus Rift , 28.99773437767501 , 4 , 3
1265 , 69 , Female , Oculus Rift , 41.442466417142555 , 5 , 4
1266 , 49 , Male , PlayStation VR , 31.20295322731419 , 1 , 3
1267 , 88 , Female , Oculus Rift , 31.703251416766875 , 2 , 1
1268 , 84 , Male , Oculus Rift , 25.809617941027106 , 9 , 4
1269 , 55 , Female , HTC Vive , 48.503453208678906 , 7 , 3
1270 , 66 , Male , HTC Vive , 15.649935753614026 , 7 , 4
1271 , 69 , Male , Oculus Rift , 33.485301286328706 , 7 , 2
1272 , 45 , Female , Oculus Rift , 12.422604919818289 , 3 , 3
1273 , 84 , Female , HTC Vive , 45.84697879481273 , 1 , 1
1274 , 50 , Male , Oculus Rift , 34.21806672030616 , 9 , 5
1275 , 59 , Female , HTC Vive , 8.968606099095794 , 10 , 2
1276 , 97 , Male , Oculus Rift , 22.24675929482334 , 8 , 1
1277 , 59 , Female , PlayStation VR , 16.386534507320096 , 3 , 3
1278 , 66 , Female , Oculus Rift , 50.779649542266746 , 8 , 4
1279 , 63 , Female , HTC Vive , 12.556191378035827 , 1 , 2
1280 , 81 , Female , PlayStation VR , 36.762659913694286 , 10 , 4
1281 , 47 , Male , PlayStation VR , 18.372778585205566 , 2 , 1
1282 , 71 , Male , HTC Vive , 6.111527004368743 , 1 , 2
1283 , 83 , Female , Oculus Rift , 48.14973343956398 , 5 , 1
1284 , 77 , Male , HTC Vive , 19.543650703809277 , 7 , 2
1285 , 67 , Male , PlayStation VR , 22.610692283202695 , 1 , 3
1286 , 61 , Female , Oculus Rift , 40.711254702529814 , 10 , 4
1287 , 72 , Female , PlayStation VR , 46.025976645052154 , 4 , 4
1288 , 24 , Female , HTC Vive , 39.564709983606036 , 6 , 2
1289 , 46 , Male , Oculus Rift , 18.79035311311366 , 1 , 3
1290 , 29 , Male , PlayStation VR , 42.310892580932325 , 2 , 1
1291 , 96 , Male , HTC Vive , 34.76512308285237 , 9 , 3
1292 , 49 , Male , PlayStation VR , 43.430578769893586 , 9 , 4
1293 , 99 , Female , Oculus Rift , 55.361836196412256 , 1 , 2
1294 , 40 , Female , HTC Vive , 13.232680371834185 , 1 , 1
1295 , 31 , Female , Oculus Rift , 43.892883744177034 , 10 , 2
1296 , 75 , Female , HTC Vive , 36.166964417668694 , 1 , 2
1297 , 99 , Female , Oculus Rift , 30.458558372981386 , 8 , 3
1298 , 30 , Male , PlayStation VR , 9.455208629351464 , 2 , 3
1299 , 81 , Female , PlayStation VR , 25.939366316526566 , 4 , 2
1300 , 69 , Male , PlayStation VR , 55.58876215871669 , 8 , 5
1301 , 74 , Female , HTC Vive , 15.319758045693908 , 1 , 5
1302 , 25 , Male , HTC Vive , 36.03705365501341 , 2 , 3
1303 , 33 , Female , PlayStation VR , 20.796497401816953 , 7 , 4
1304 , 86 , Male , PlayStation VR , 22.814925196178308 , 4 , 2
1305 , 41 , Female , HTC Vive , 49.65045495486548 , 2 , 4
1306 , 65 , Male , Oculus Rift , 11.746881655106147 , 5 , 1
1307 , 76 , Female , Oculus Rift , 38.738443328723996 , 9 , 2
1308 , 42 , Female , HTC Vive , 23.82046055921812 , 10 , 1
1309 , 42 , Female , HTC Vive , 27.636280086932885 , 2 , 5
1310 , 100 , Female , PlayStation VR , 31.93489624872945 , 1 , 1
1311 , 66 , Male , PlayStation VR , 15.615188439350215 , 6 , 4
1312 , 86 , Male , Oculus Rift , 37.72437316183838 , 10 , 3
1313 , 32 , Female , Oculus Rift , 50.09156186002362 , 7 , 4
1314 , 41 , Male , Oculus Rift , 27.0863332376182 , 7 , 4
1315 , 86 , Female , HTC Vive , 45.601716259693546 , 6 , 4
1316 , 61 , Male , Oculus Rift , 46.57202295676787 , 7 , 1
1317 , 86 , Male , Oculus Rift , 26.557861287085395 , 3 , 1
1318 , 28 , Male , PlayStation VR , 31.36852801122143 , 9 , 2
1319 , 39 , Female , HTC Vive , 54.281743160133686 , 2 , 3
1320 , 99 , Female , Oculus Rift , 55.83072519822757 , 7 , 4
1321 , 46 , Male , PlayStation VR , 26.346472835763166 , 5 , 3
1322 , 94 , Male , Oculus Rift , 34.778731680487404 , 1 , 3
1323 , 58 , Male , HTC Vive , 35.404877842251594 , 1 , 3
1324 , 80 , Male , Oculus Rift , 37.604058958510365 , 7 , 3
1325 , 88 , Female , PlayStation VR , 41.98075498984858 , 2 , 4
1326 , 58 , Female , Oculus Rift , 15.418157830984342 , 4 , 3
1327 , 41 , Male , PlayStation VR , 12.812920138802543 , 2 , 4
1328 , 39 , Female , PlayStation VR , 24.24371945751888 , 3 , 2
1329 , 100 , Male , PlayStation VR , 24.907873670430966 , 6 , 2
1330 , 64 , Female , HTC Vive , 35.79350599521932 , 3 , 2
1331 , 37 , Female , PlayStation VR , 46.47287141485339 , 10 , 1
1332 , 33 , Male , Oculus Rift , 45.20496344510329 , 10 , 4
1333 , 65 , Male , HTC Vive , 24.043484919683287 , 6 , 3
1334 , 74 , Male , Oculus Rift , 8.742322731721186 , 9 , 1
1335 , 39 , Male , HTC Vive , 25.924732504657875 , 3 , 3
1336 , 72 , Female , Oculus Rift , 55.34956776340065 , 7 , 2
1337 , 69 , Male , PlayStation VR , 40.886213859041774 , 7 , 5
1338 , 63 , Female , Oculus Rift , 49.188746603775826 , 2 , 1
1339 , 89 , Female , PlayStation VR , 38.0164901801688 , 3 , 1
1340 , 32 , Female , Oculus Rift , 8.953425773053656 , 7 , 2
1341 , 73 , Female , PlayStation VR , 5.040133554046342 , 8 , 4
1342 , 22 , Female , PlayStation VR , 36.74487519411522 , 5 , 3
1343 , 95 , Female , Oculus Rift , 37.72866509537738 , 5 , 4
1344 , 61 , Male , PlayStation VR , 32.367099906173884 , 8 , 3
1345 , 69 , Male , HTC Vive , 53.15986245705487 , 1 , 1
1346 , 78 , Female , PlayStation VR , 38.43357628176202 , 3 , 4
1347 , 51 , Female , HTC Vive , 57.65424003827392 , 5 , 3
1348 , 93 , Male , Oculus Rift , 30.96348574321334 , 5 , 2
1349 , 69 , Male , PlayStation VR , 6.031764881535031 , 5 , 4
1350 , 68 , Female , Oculus Rift , 19.362601216930276 , 8 , 4
1351 , 84 , Male , Oculus Rift , 12.766291356221378 , 9 , 5
1352 , 64 , Female , HTC Vive , 42.80762831121932 , 9 , 5
1353 , 100 , Male , PlayStation VR , 59.96503940705164 , 7 , 5
1354 , 76 , Male , PlayStation VR , 22.400340607475535 , 10 , 2
1355 , 67 , Female , Oculus Rift , 11.18861049445427 , 6 , 1
1356 , 80 , Male , Oculus Rift , 18.702025522502254 , 5 , 1
1357 , 86 , Male , Oculus Rift , 37.522382037421664 , 2 , 1
1358 , 24 , Male , HTC Vive , 28.51704662359915 , 5 , 3
1359 , 76 , Female , HTC Vive , 12.791194983371362 , 9 , 2
1360 , 82 , Female , HTC Vive , 41.36414369012446 , 4 , 4
1361 , 34 , Male , Oculus Rift , 33.26088906588553 , 8 , 1
1362 , 82 , Female , HTC Vive , 58.66030985814559 , 5 , 2
1363 , 42 , Male , PlayStation VR , 51.401610620608196 , 5 , 1
1364 , 48 , Female , PlayStation VR , 6.151829957747676 , 2 , 1
1365 , 55 , Male , PlayStation VR , 9.040541961317562 , 9 , 1
1366 , 68 , Male , PlayStation VR , 32.2435579027144 , 5 , 2
1367 , 32 , Male , Oculus Rift , 9.733831058661394 , 1 , 1
1368 , 60 , Male , Oculus Rift , 25.625010099986334 , 2 , 2
1369 , 63 , Female , PlayStation VR , 32.477617054232105 , 6 , 4
1370 , 75 , Male , HTC Vive , 48.702846049183485 , 4 , 1
1371 , 87 , Female , PlayStation VR , 53.730341187355776 , 1 , 5
1372 , 77 , Male , HTC Vive , 48.49439691717039 , 10 , 1
1373 , 84 , Female , PlayStation VR , 57.50321641449688 , 8 , 5
1374 , 40 , Male , PlayStation VR , 7.904843310664083 , 4 , 1
1375 , 99 , Male , PlayStation VR , 55.05782788736818 , 10 , 4
1376 , 43 , Female , PlayStation VR , 52.64993977808654 , 10 , 2
1377 , 40 , Female , Oculus Rift , 35.99764818556517 , 4 , 3
1378 , 51 , Female , PlayStation VR , 37.649570598983686 , 4 , 4
1379 , 77 , Female , HTC Vive , 34.46339736115296 , 8 , 3
1380 , 67 , Male , Oculus Rift , 37.30305086699494 , 5 , 2
1381 , 35 , Female , Oculus Rift , 9.4469238134572 , 1 , 3
1382 , 76 , Female , PlayStation VR , 32.276635191672064 , 9 , 4
1383 , 78 , Male , Oculus Rift , 37.114523008984115 , 9 , 1
1384 , 81 , Female , HTC Vive , 54.14716067981437 , 10 , 4
1385 , 59 , Female , HTC Vive , 31.624477886637983 , 9 , 4
1386 , 90 , Female , PlayStation VR , 58.716881609257186 , 3 , 5
1387 , 63 , Male , PlayStation VR , 51.100694117217415 , 2 , 1
1388 , 96 , Female , HTC Vive , 59.897349082826025 , 4 , 4
1389 , 36 , Female , PlayStation VR , 24.23775188971559 , 2 , 1
1390 , 67 , Female , Oculus Rift , 49.466609921316994 , 6 , 5
1391 , 100 , Female , HTC Vive , 13.375041527344203 , 4 , 5
1392 , 88 , Female , Oculus Rift , 14.026867911523487 , 2 , 1
1393 , 99 , Female , Oculus Rift , 21.051229494695335 , 1 , 5
1394 , 72 , Male , PlayStation VR , 46.71722730707652 , 6 , 5
1395 , 46 , Male , Oculus Rift , 23.287628194026183 , 1 , 3
1396 , 89 , Male , HTC Vive , 15.263143126514723 , 5 , 5
1397 , 76 , Female , HTC Vive , 23.589556039874495 , 7 , 4
1398 , 55 , Female , Oculus Rift , 27.411430907703995 , 9 , 1
1399 , 56 , Male , PlayStation VR , 35.32113350626375 , 8 , 5
1400 , 88 , Male , Oculus Rift , 18.329001756576375 , 2 , 3
1401 , 92 , Female , HTC Vive , 37.61162061923019 , 3 , 4
1402 , 73 , Female , Oculus Rift , 43.591738117757636 , 1 , 2
1403 , 78 , Female , HTC Vive , 57.30941460319437 , 9 , 1
1404 , 31 , Male , PlayStation VR , 57.150785235872306 , 10 , 2
1405 , 51 , Male , HTC Vive , 33.07912411765145 , 2 , 2
1406 , 33 , Female , HTC Vive , 45.87859416378748 , 3 , 3
1407 , 83 , Male , Oculus Rift , 25.119863883722502 , 6 , 1
1408 , 53 , Male , HTC Vive , 19.987937404353637 , 4 , 1
1409 , 97 , Female , Oculus Rift , 11.531622372150256 , 10 , 3
1410 , 41 , Female , HTC Vive , 13.830770817416056 , 7 , 5
1411 , 77 , Male , Oculus Rift , 56.71628376991993 , 9 , 5
1412 , 65 , Male , PlayStation VR , 36.05076701636716 , 6 , 4
1413 , 46 , Female , PlayStation VR , 16.669394322124283 , 10 , 3
1414 , 31 , Male , PlayStation VR , 56.19490990018572 , 3 , 4
1415 , 51 , Female , Oculus Rift , 41.8847203891503 , 6 , 1
1416 , 52 , Male , PlayStation VR , 23.56389151790777 , 2 , 3
1417 , 70 , Male , HTC Vive , 32.96055216432554 , 6 , 4
1418 , 63 , Female , Oculus Rift , 57.2255655246319 , 8 , 2
1419 , 27 , Female , HTC Vive , 24.208197751430326 , 6 , 3
1420 , 56 , Male , HTC Vive , 23.030175071012835 , 6 , 3
1421 , 66 , Male , PlayStation VR , 49.94822845849776 , 6 , 3
1422 , 91 , Female , Oculus Rift , 43.599822437886615 , 4 , 4
1423 , 84 , Male , Oculus Rift , 30.10122615651391 , 9 , 5
1424 , 69 , Female , Oculus Rift , 59.22092547916633 , 1 , 5
1425 , 34 , Female , PlayStation VR , 55.28665911743803 , 2 , 4
1426 , 73 , Male , PlayStation VR , 6.137977654505759 , 2 , 2
1427 , 49 , Male , HTC Vive , 32.124885490739715 , 9 , 1
1428 , 68 , Male , PlayStation VR , 18.15000319726713 , 4 , 2
1429 , 42 , Female , Oculus Rift , 53.2828799421801 , 9 , 4
1430 , 29 , Male , Oculus Rift , 54.12047694823109 , 7 , 3
1431 , 56 , Female , HTC Vive , 5.437633384971067 , 4 , 4
1432 , 73 , Male , Oculus Rift , 51.115813923578045 , 2 , 4
1433 , 90 , Female , HTC Vive , 52.83300553696079 , 2 , 5
1434 , 67 , Male , PlayStation VR , 46.881602588930285 , 2 , 1
1435 , 75 , Male , Oculus Rift , 32.357501855790915 , 6 , 3
1436 , 53 , Female , HTC Vive , 59.29353363526763 , 10 , 4
1437 , 44 , Female , PlayStation VR , 57.77906611468163 , 5 , 1
1438 , 73 , Male , Oculus Rift , 52.256231806826285 , 6 , 2
1439 , 50 , Male , PlayStation VR , 31.32876738805961 , 9 , 3
1440 , 45 , Female , HTC Vive , 22.25922497311724 , 3 , 4
1441 , 51 , Male , PlayStation VR , 38.33597007003363 , 6 , 1
1442 , 67 , Male , Oculus Rift , 9.049418188011092 , 3 , 3
1443 , 65 , Male , Oculus Rift , 57.856917714108285 , 5 , 4
1444 , 84 , Female , PlayStation VR , 50.69726285212901 , 4 , 4
1445 , 75 , Female , PlayStation VR , 5.662835434196569 , 8 , 3
1446 , 59 , Male , PlayStation VR , 46.31080780537453 , 2 , 5
1447 , 95 , Female , PlayStation VR , 44.49659475524931 , 2 , 2
1448 , 91 , Female , PlayStation VR , 43.162207313207126 , 7 , 5
1449 , 33 , Female , HTC Vive , 28.898269352150955 , 10 , 1
1450 , 87 , Male , HTC Vive , 14.608269089560336 , 8 , 2
1451 , 47 , Female , HTC Vive , 36.2197611314291 , 4 , 2
1452 , 97 , Female , PlayStation VR , 35.80764246593462 , 10 , 3
1453 , 72 , Male , HTC Vive , 21.832069175784568 , 4 , 1
1454 , 82 , Male , PlayStation VR , 45.134284104867206 , 8 , 2
1455 , 98 , Male , HTC Vive , 57.857701801610645 , 3 , 4
1456 , 52 , Female , HTC Vive , 40.942044037730454 , 5 , 4
1457 , 35 , Male , HTC Vive , 39.86679739396921 , 8 , 4
1458 , 27 , Female , HTC Vive , 19.01176644624362 , 8 , 3
1459 , 84 , Male , HTC Vive , 21.10387175492859 , 9 , 1
1460 , 73 , Male , Oculus Rift , 26.821819960612082 , 5 , 4
1461 , 82 , Male , Oculus Rift , 22.388459455429206 , 1 , 3
1462 , 71 , Male , PlayStation VR , 18.762369356665104 , 10 , 3
1463 , 96 , Male , PlayStation VR , 12.571474456064959 , 4 , 4
1464 , 89 , Male , PlayStation VR , 19.098726569055 , 8 , 2
1465 , 98 , Female , PlayStation VR , 46.64819294075373 , 5 , 3
1466 , 61 , Female , PlayStation VR , 41.78334511100861 , 7 , 5
1467 , 34 , Male , Oculus Rift , 48.6100061960498 , 5 , 5
1468 , 60 , Female , HTC Vive , 53.946776129772836 , 1 , 4
1469 , 58 , Female , HTC Vive , 46.21067082695553 , 9 , 3
1470 , 62 , Male , PlayStation VR , 9.445152256810108 , 1 , 1
1471 , 81 , Female , PlayStation VR , 13.32449643326623 , 1 , 2
1472 , 37 , Male , HTC Vive , 46.28233685349437 , 8 , 1
1473 , 32 , Female , PlayStation VR , 7.412703576557753 , 8 , 1
1474 , 50 , Male , PlayStation VR , 29.953707804159507 , 8 , 3
1475 , 49 , Male , Oculus Rift , 49.1365785210793 , 9 , 2
1476 , 31 , Male , Oculus Rift , 20.811278901123828 , 2 , 5
1477 , 78 , Female , HTC Vive , 20.977681013246805 , 9 , 4
1478 , 95 , Female , HTC Vive , 41.67734991599905 , 6 , 2
1479 , 85 , Male , PlayStation VR , 13.289044703245915 , 5 , 2
1480 , 55 , Female , HTC Vive , 48.25829935877002 , 8 , 1
1481 , 87 , Male , PlayStation VR , 10.945708362526196 , 5 , 5
1482 , 96 , Male , HTC Vive , 41.04035651014921 , 4 , 5
1483 , 83 , Male , PlayStation VR , 14.79291417469294 , 10 , 3
1484 , 23 , Male , HTC Vive , 28.903913136457746 , 10 , 4
1485 , 50 , Female , Oculus Rift , 7.810884622201277 , 8 , 3
1486 , 65 , Female , Oculus Rift , 55.14781525662638 , 3 , 2
1487 , 37 , Male , Oculus Rift , 54.57751302798362 , 4 , 4
1488 , 72 , Male , PlayStation VR , 8.631194414248009 , 5 , 4
1489 , 71 , Female , PlayStation VR , 5.7293290857771755 , 2 , 2
1490 , 82 , Female , PlayStation VR , 6.441654036711659 , 9 , 2
1491 , 64 , Male , HTC Vive , 56.39637055380583 , 8 , 1
1492 , 60 , Male , Oculus Rift , 35.6070364127254 , 10 , 3
1493 , 81 , Female , HTC Vive , 48.06183691651825 , 1 , 4
1494 , 71 , Male , PlayStation VR , 59.138475301064275 , 5 , 4
1495 , 74 , Male , Oculus Rift , 7.301676587945657 , 1 , 4
1496 , 78 , Male , Oculus Rift , 53.27995833603587 , 1 , 2
1497 , 85 , Male , Oculus Rift , 13.241195800362746 , 2 , 1
1498 , 41 , Male , Oculus Rift , 56.030665271196135 , 3 , 4
1499 , 64 , Female , PlayStation VR , 30.945731014073715 , 2 , 2
1500 , 85 , Female , Oculus Rift , 18.595058091786473 , 4 , 5
1501 , 74 , Female , HTC Vive , 32.06256816587815 , 2 , 2
1502 , 47 , Male , Oculus Rift , 27.046650914713858 , 8 , 5
1503 , 32 , Male , HTC Vive , 27.54670498321618 , 4 , 3
1504 , 93 , Male , HTC Vive , 5.590020013514007 , 1 , 5
1505 , 57 , Male , PlayStation VR , 12.084991913757168 , 9 , 3
1506 , 55 , Female , PlayStation VR , 17.362887161563396 , 7 , 4
1507 , 55 , Female , HTC Vive , 51.44467950656417 , 8 , 4
1508 , 44 , Male , PlayStation VR , 36.61874513924512 , 2 , 2
1509 , 90 , Male , Oculus Rift , 47.55962131109861 , 3 , 5
1510 , 23 , Male , PlayStation VR , 53.702510763197004 , 6 , 1
1511 , 77 , Male , Oculus Rift , 36.447391910598846 , 6 , 4
1512 , 47 , Male , Oculus Rift , 39.83113195505001 , 8 , 3
1513 , 44 , Male , HTC Vive , 50.27327370165932 , 4 , 2
1514 , 77 , Male , Oculus Rift , 49.73723162700508 , 1 , 4
1515 , 90 , Female , Oculus Rift , 49.30377823599277 , 5 , 2
1516 , 61 , Male , Oculus Rift , 13.648013118128127 , 5 , 2
1517 , 72 , Female , HTC Vive , 50.78549339248424 , 3 , 3
1518 , 59 , Male , PlayStation VR , 8.696088922065782 , 5 , 1
1519 , 66 , Male , PlayStation VR , 49.492777769242345 , 4 , 4
1520 , 44 , Male , Oculus Rift , 50.52798729064818 , 3 , 3
1521 , 74 , Female , Oculus Rift , 31.377029101326976 , 9 , 2
1522 , 65 , Male , Oculus Rift , 5.732751039403778 , 1 , 3
1523 , 64 , Female , Oculus Rift , 39.37776671614964 , 2 , 1
1524 , 45 , Male , Oculus Rift , 52.000246280059294 , 10 , 1
1525 , 63 , Male , PlayStation VR , 22.007942893366156 , 9 , 5
1526 , 58 , Male , PlayStation VR , 49.12396204604294 , 3 , 3
1527 , 99 , Male , PlayStation VR , 6.479539914304899 , 2 , 2
1528 , 39 , Female , HTC Vive , 41.243479848797016 , 8 , 3
1529 , 80 , Male , PlayStation VR , 12.901802610441361 , 7 , 4
1530 , 100 , Female , PlayStation VR , 33.89200731147054 , 4 , 3
1531 , 36 , Female , Oculus Rift , 53.81898521337343 , 1 , 1
1532 , 85 , Male , Oculus Rift , 53.30976003582888 , 1 , 4
1533 , 59 , Female , PlayStation VR , 48.24301873143415 , 9 , 5
1534 , 70 , Male , HTC Vive , 46.20310247387047 , 1 , 5
1535 , 59 , Female , PlayStation VR , 30.82091932888222 , 1 , 4
1536 , 38 , Female , PlayStation VR , 48.23014834733524 , 10 , 1
1537 , 69 , Male , PlayStation VR , 25.748273841971802 , 9 , 4
1538 , 94 , Male , PlayStation VR , 52.709231369845035 , 8 , 4
1539 , 41 , Female , Oculus Rift , 49.14563837845905 , 10 , 3
1540 , 47 , Male , PlayStation VR , 38.71626505800073 , 1 , 3
1541 , 80 , Male , PlayStation VR , 32.38071578428689 , 10 , 3
1542 , 76 , Female , Oculus Rift , 32.85014557533987 , 8 , 1
1543 , 86 , Female , HTC Vive , 33.741880434527516 , 8 , 4
1544 , 83 , Male , PlayStation VR , 28.458697480125835 , 5 , 3
1545 , 57 , Male , Oculus Rift , 34.47059508569444 , 7 , 4
1546 , 34 , Female , Oculus Rift , 23.589888181602497 , 4 , 5
1547 , 93 , Female , PlayStation VR , 23.12864480004913 , 4 , 5
1548 , 64 , Male , Oculus Rift , 14.398590871907244 , 3 , 1
1549 , 53 , Female , Oculus Rift , 24.90195091573692 , 1 , 3
1550 , 78 , Female , HTC Vive , 16.062281670602726 , 7 , 5
1551 , 25 , Female , HTC Vive , 20.026252002854363 , 4 , 2
1552 , 36 , Male , HTC Vive , 35.29202279621542 , 1 , 1
1553 , 73 , Female , HTC Vive , 9.08626061346441 , 2 , 2
1554 , 48 , Male , PlayStation VR , 52.190601575366706 , 1 , 5
1555 , 41 , Female , HTC Vive , 35.44670517130609 , 9 , 4
1556 , 28 , Male , Oculus Rift , 11.10296553319136 , 7 , 3
1557 , 69 , Male , PlayStation VR , 42.49228320378258 , 4 , 2
1558 , 67 , Female , Oculus Rift , 37.71440168618003 , 5 , 2
1559 , 100 , Male , Oculus Rift , 36.3205635851798 , 10 , 4
1560 , 57 , Male , Oculus Rift , 21.739333796744184 , 7 , 1
1561 , 97 , Male , HTC Vive , 59.926371737734236 , 5 , 4
1562 , 56 , Female , Oculus Rift , 24.76901973321766 , 9 , 2
1563 , 89 , Male , PlayStation VR , 12.581337079790565 , 6 , 2
1564 , 40 , Male , PlayStation VR , 55.4849823045271 , 8 , 1
1565 , 78 , Female , Oculus Rift , 34.55966241981271 , 10 , 5
1566 , 76 , Female , PlayStation VR , 45.171502994464305 , 2 , 1
